NACA 9010
     1.000000    0.001050
     0.994253    0.002751
     0.983821    0.005812
     0.971399    0.009411
     0.957633    0.013342
     0.943174    0.017407
     0.928411    0.021492
     0.913518    0.025544
     0.898564    0.029546
     0.883577    0.033488
     0.868566    0.037370
     0.853536    0.041191
     0.838489    0.044948
     0.823426    0.048644
     0.808347    0.052277
     0.793253    0.055847
     0.778146    0.059354
     0.763026    0.062798
     0.747892    0.066178
     0.732747    0.069493
     0.717591    0.072744
     0.702424    0.075930
     0.687247    0.079049
     0.672061    0.082102
     0.656866    0.085087
     0.641664    0.088003
     0.626454    0.090849
     0.611238    0.093625
     0.596017    0.096328
     0.580790    0.098959
     0.565560    0.101514
     0.550326    0.103993
     0.535090    0.106394
     0.519852    0.108715
     0.504614    0.110955
     0.489376    0.113111
     0.474140    0.115181
     0.458907    0.117164
     0.443678    0.119055
     0.428454    0.120854
     0.413237    0.122557
     0.398029    0.124161
     0.382830    0.125663
     0.367644    0.127060
     0.352472    0.128347
     0.337316    0.129523
     0.322180    0.130581
     0.307065    0.131519
     0.291977    0.132330
     0.276918    0.133011
     0.261893    0.133555
     0.246908    0.133956
     0.231968    0.134209
     0.217083    0.134306
     0.202260    0.134238
     0.187511    0.133998
     0.172851    0.133576
     0.158298    0.132962
     0.143878    0.132144
     0.129625    0.131110
     0.115588    0.129848
     0.101844    0.128346
     0.088508    0.126602
     0.075758    0.124621
     0.063840    0.122439
     0.053042    0.120121
     0.043600    0.117757
     0.035598    0.115436
     0.028947    0.113214
     0.023457    0.111114
     0.018911    0.109129
     0.015120    0.107241
     0.011936    0.105429
     0.009248    0.103670
     0.006974    0.101945
     0.005061    0.100235
     0.003474    0.098528
     0.002193    0.096812
     0.001211    0.095089
     0.000525    0.093367
     0.000127    0.091667
     0.000000    0.089986
     0.000142    0.088239
     0.000586    0.086444
     0.001349    0.084632
     0.002436    0.082827
     0.003848    0.081035
     0.005594    0.079252
     0.007698    0.077465
     0.010203    0.075657
     0.013178    0.073803
     0.016722    0.071880
     0.020970    0.069861
     0.026101    0.067717
     0.032341    0.065426
     0.039912    0.062985
     0.048968    0.060424
     0.059503    0.057811
     0.071323    0.055234
     0.084129    0.052767
     0.097636    0.050455
     0.111630    0.048313
     0.125969    0.046338
     0.140560    0.044520
     0.155344    0.042844
     0.170282    0.041298
     0.185343    0.039869
     0.200509    0.038544
     0.215762    0.037314
     0.231091    0.036168
     0.246485    0.035099
     0.261937    0.034097
     0.277440    0.033156
     0.292989    0.032269
     0.308578    0.031430
     0.324205    0.030634
     0.339865    0.029876
     0.355555    0.029150
     0.371274    0.028453
     0.387018    0.027780
     0.402786    0.027128
     0.418576    0.026493
     0.434386    0.025871
     0.450214    0.025261
     0.466059    0.024658
     0.481919    0.024060
     0.497790    0.023466
     0.513666    0.022872
     0.529538    0.022277
     0.545401    0.021679
     0.561255    0.021076
     0.577100    0.020467
     0.592935    0.019850
     0.608763    0.019224
     0.624583    0.018587
     0.640396    0.017938
     0.656202    0.017276
     0.672004    0.016601
     0.687800    0.015911
     0.703592    0.015206
     0.719380    0.014485
     0.735165    0.013747
     0.750948    0.012993
     0.766728    0.012222
     0.782508    0.011434
     0.798286    0.010629
     0.814063    0.009807
     0.829841    0.008967
     0.845620    0.008111
     0.861398    0.007238
     0.877177    0.006349
     0.892952    0.005445
     0.908715    0.004526
     0.924440    0.003595
     0.940052    0.002658
     0.955362    0.001726
     0.969941    0.000829
     0.983057    0.000013
     0.994005   -0.000673
     1.000000   -0.001050
